"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
8.287167450E-1,6.808093190E-1,-2.055714369E0,4.751004577E-1
8.308695160E-1,6.530149579E-1,-2.117411613E0,5.062545538E-1
8.330194900E-1,6.238461137E-1,-2.165517330E0,5.387831330E-1
8.351668890E-1,5.922338367E-1,-2.201558352E0,5.702427030E-1
8.373068930E-1,5.581781268E-1,-2.225229263E0,6.030766964E-1
8.394708140E-1,5.241223574E-1,-2.235461473E0,6.372851729E-1
8.416211830E-1,4.900666475E-1,-2.234697819E0,6.728680730E-1
8.437732230E-1,4.570799172E-1,-2.215608358E0,7.073819637E-1
8.459180580E-1,4.253149331E-1,-2.189035654E0,7.432702780E-1
8.480608400E-1,3.996585906E-1,-2.151467323E0,7.767151594E-1
8.502233760E-1,3.727805018E-1,-2.111455679E0,8.151996732E-1
8.523738270E-1,3.459024429E-1,-2.076483727E0,8.596401215E-1
8.545267110E-1,3.203988075E-1,-2.047620296E0,9.124799371E-1
8.566757180E-1,2.936734557E-1,-2.030974150E0,9.640980959E-1
8.588287640E-1,2.643519342E-1,-2.027920008E0,1.015563488E0
8.609818090E-1,2.315179259E-1,-2.029752493E0,1.067028880E0
8.631348550E-1,2.023491114E-1,-2.035250187E0,1.114676356E0
8.652640190E-1,1.670716405E-1,-2.034486771E0,1.157589674E0
8.674131340E-1,1.305724531E-1,-2.030057907E0,1.196837783E0
8.695622090E-1,9.147707373E-2,-2.021964073E0,1.233642340E0
8.717113630E-1,4.764748737E-2,-2.017535210E0,1.264491081E0
8.738605180E-1,-2.443460980E-3,-2.022880316E0,1.292743564E0
8.760096720E-1,-6.093380973E-2,-2.040442705E0,1.314734697E0
8.781588270E-1,-1.269072592E-1,-2.062891960E0,1.333060622E0
8.803301650E-1,-2.037235647E-1,-2.096336842E0,1.346346974E0
8.824799460E-1,-2.843577862E-1,-2.132225037E0,1.355968118E0
8.846291430E-1,-3.660610020E-1,-2.170557022E0,1.368185401E0
8.867796170E-1,-4.489859641E-1,-2.207667112E0,1.381471753E0
8.889327860E-1,-5.283984542E-1,-2.239890099E0,1.398423314E0
8.910815990E-1,-6.027712822E-1,-2.269822598E0,1.419192672E0
8.932320000E-1,-6.698137522E-1,-2.298533201E0,1.447292447E0
8.953806800E-1,-7.295258045E-1,-2.328465700E0,1.483791709E0
8.975298200E-1,-7.819074988E-1,-2.359619617E0,1.525177836E0
8.996741070E-1,-8.268061280E-1,-2.394591808E0,1.573741555E0
9.018439070E-1,-8.657487631E-1,-2.441781044E0,1.628414035E0
9.039839320E-1,-8.972083330E-1,-2.493857384E0,1.688889742E0
9.061243630E-1,-9.237809777E-1,-2.554791212E0,1.756695747E0
9.082767470E-1,-9.428704977E-1,-2.616794109E0,1.826945186E0
9.104353970E-1,-9.572258592E-1,-2.683683634E0,1.901928902E0
9.125897960E-1,-9.616546035E-1,-2.744464874E0,1.979508877E0
9.147398200E-1,-9.613491893E-1,-2.801733494E0,2.058157682E0
9.168872200E-1,-9.512699246E-1,-2.856405973E0,2.138180971E0
9.190381100E-1,-9.373727441E-1,-2.912147284E0,2.215608358E0
9.211885810E-1,-9.150761366E-1,-2.965598106E0,2.290744781E0
9.233398470E-1,-8.889616728E-1,-3.020117760E0,2.363284826E0
9.254879170E-1,-8.568912148E-1,-3.070972204E0,2.433381796E0
9.276354800E-1,-8.211556077E-1,-3.113121986E0,2.497522593E0
9.297768260E-1,-7.841982841E-1,-3.150384903E0,2.559219837E0
9.319383970E-1,-7.437284589E-1,-3.185051441E0,2.612365246E0
9.340954000E-1,-7.018841505E-1,-3.219717979E0,2.659554482E0
9.362543750E-1,-6.589708924E-1,-3.259271622E0,2.696817398E0
9.383936480E-1,-6.122397184E-1,-3.299894094E0,2.729040384E0
9.405438540E-1,-5.656611919E-1,-3.346472502E0,2.755307674E0
9.426915200E-1,-5.178610086E-1,-3.390607595E0,2.769204855E0
9.448444730E-1,-4.676173329E-1,-3.438407660E0,2.776993513E0
9.469960740E-1,-4.161519408E-1,-3.476281404E0,2.778825998E0
9.491432710E-1,-3.648392558E-1,-3.509115458E0,2.770884752E0
9.512845360E-1,-3.097086847E-1,-3.540575027E0,2.755765915E0
9.534476940E-1,-2.583959997E-1,-3.562260628E0,2.734538317E0
9.555948890E-1,-2.021963894E-1,-3.571729183E0,2.707354784E0
9.577497160E-1,-1.498146951E-1,-3.579823017E0,2.672840834E0
9.598970130E-1,-9.743300825E-2,-3.563329697E0,2.632523775E0
9.620484720E-1,-5.864306539E-2,-3.478113890E0,2.584418058E0
9.641984460E-1,-3.848451003E-2,-3.296228886E0,2.532647371E0
9.663486730E-1,-3.680463135E-2,-3.028517246E0,2.478280306E0
9.684991450E-1,-4.993823543E-2,-2.737439871E0,2.420553446E0
9.706496160E-1,-5.803219974E-2,-2.497980595E0,2.366033792E0
9.728000880E-1,-5.726861581E-2,-2.336864948E0,2.311666727E0
9.749505590E-1,-4.184427112E-2,-2.235919476E0,2.268753529E0
9.771010310E-1,-1.771509275E-2,-2.155896187E0,2.230421782E0
9.792502970E-1,2.000583708E-2,-2.075720072E0,2.201863766E0
9.817476640E-1,6.856962293E-2,-1.993253350E0,2.180636168E0
9.834995620E-1,1.171334088E-1,-1.903608799E0,2.170557022E0
9.856057330E-1,1.658499092E-1,-1.806633949E0,2.167808056E0
9.877119050E-1,2.157881409E-1,-1.707215667E0,2.177276373E0
9.899172970E-1,2.608394623E-1,-1.617876649E0,2.191478968E0
9.921201780E-1,3.132211566E-1,-1.548085213E0,2.217746258E0
9.943169930E-1,3.633120954E-1,-1.508989930E0,2.251038313E0
9.964552070E-1,4.196644127E-1,-1.495703578E0,2.291202784E0
9.985931980E-1,4.784601927E-1,-1.512044191E0,2.340835571E0
1.000747901E0,5.435173512E-1,-1.554041147E0,2.399936914E0
1.002895870E0,6.099489331E-1,-1.612073421E0,2.463772297E0
1.005062933E0,6.811147332E-1,-1.682475567E0,2.533563614E0
1.007209591E0,7.548767328E-1,-1.761277199E0,2.605645657E0
1.009363491E0,8.335255980E-1,-1.841453314E0,2.677727699E0
1.011510504E0,9.085093141E-1,-1.922851086E0,2.748588085E0
1.013661098E0,9.894489646E-1,-2.001652718E0,2.818226814E0
1.015810492E0,1.069319606E0,-2.079232693E0,2.884200335E0
1.017963354E0,1.147968531E0,-2.156812429E0,2.947730303E0
1.020115381E0,1.225242972E0,-2.233170509E0,3.006525993E0
1.022267186E0,1.300226688E0,-2.310750484E0,3.060282230E0
1.024400610E0,1.372614264E0,-2.388177633E0,3.106707811E0
1.026562708E0,1.446223497E0,-2.468048334E0,3.149468422E0
1.028712876E0,1.512655020E0,-2.547919035E0,3.187494755E0
1.030866480E0,1.567785621E0,-2.612976074E0,3.221856117E0
1.033009821E0,1.596038222E0,-2.618168354E0,3.253468275E0
1.035172479E0,1.587486029E0,-2.542573929E0,3.294701815E0
1.037335688E0,1.553124905E0,-2.447584391E0,3.343570948E0
1.039465621E0,1.528843045E0,-2.448042393E0,3.396105289E0
1.041619795E0,1.526704907E0,-2.540588617E0,3.447570801E0
1.043780287E0,1.540602207E0,-2.655125856E0,3.507282734E0
1.045934553E0,1.555721045E0,-2.731636763E0,3.572340012E0
1.048084466E0,1.568243742E0,-2.763096333E0,3.652516127E0
1.050232007E0,1.574657917E0,-2.769968510E0,3.745367527E0
1.052384046E0,1.578628540E0,-2.772106409E0,3.838066339E0
1.054535435E0,1.576337814E0,-2.760805368E0,3.926183701E0
1.056683067E0,1.567938328E0,-2.724917173E0,4.013384819E0
1.058834109E0,1.549765110E0,-2.664441586E0,4.095851421E0
1.060981478E0,1.518000126E0,-2.584418058E0,4.173889637E0
1.063120679E0,1.483791709E0,-2.494468212E0,4.245819092E0
1.065290101E0,1.443321824E0,-2.388635874E0,4.309501648E0
1.067435203E0,1.398117781E0,-2.274098635E0,4.363563061E0
1.069587201E0,1.346499681E0,-2.150856495E0,4.407850742E0
1.071718040E0,1.286482215E0,-2.019062281E0,4.444961071E0
1.073870211E0,1.222646832E0,-1.882228494E0,4.468784809E0
1.076022167E0,1.151481032E0,-1.746616483E0,4.484056473E0
1.078180960E0,1.076650023E0,-1.615738630E0,4.490622997E0
1.080348236E0,9.943358898E-1,-1.489747643E0,4.485125542E0
1.082477296E0,9.121745229E-1,-1.372156024E0,4.473366261E0
1.084627585E0,8.263479471E-1,-1.263116598E0,4.452902317E0
1.086768738E0,7.403686643E-1,-1.157742381E0,4.423886299E0
1.088916932E0,6.557638645E-1,-1.058323979E0,4.388761520E0
1.091078909E0,5.758932233E-1,-9.576839805E-1,4.347375393E0
1.093229473E0,4.961752892E-1,-8.655960560E-1,4.297437191E0
1.095381500E0,4.236350358E-1,-7.782423496E-1,4.247498989E0
1.097526082E0,3.524692357E-1,-7.008151412E-1,4.197255135E0
1.099668019E0,2.898555696E-1,-6.317873597E-1,4.147011280E0
1.101831379E0,2.307543457E-1,-5.653557777E-1,4.097836971E0
1.103980936E0,1.803579628E-1,-5.074763298E-1,4.051105499E0
1.106134510E0,1.374446750E-1,-4.508185387E-1,4.006817818E0
1.108278879E0,1.029307917E-1,-3.966042697E-1,3.968333244E0
1.110433826E0,7.574728876E-2,-3.448334336E-1,3.933666706E0
1.112584085E0,5.726861581E-2,-2.895501256E-1,3.906330585E0
1.114736926E0,4.612032697E-2,-2.341141105E-1,3.884950161E0
1.116887511E0,4.337143153E-2,-1.824959964E-1,3.867235184E0
1.119022856E0,5.054909736E-2,-1.322523206E-1,3.859293938E0
1.121186531E0,6.398813426E-2,-8.185594529E-2,3.854865074E0
1.123335834E0,8.582656831E-2,-3.390302137E-2,3.852879763E0
1.125488532E0,1.125519201E-1,1.023199316E-2,3.855781317E0
1.127636156E0,1.430951804E-1,4.948008433E-2,3.863417149E0
1.129788134E0,1.785253733E-1,8.368854225E-2,3.874565601E0
1.131939532E0,2.176207453E-1,1.070541367E-1,3.890600681E0
1.134089729E0,2.628247738E-1,1.252273768E-1,3.917478800E0
1.136241685E0,3.068070710E-1,1.447750628E-1,3.946953058E0
1.138391487E0,3.558290005E-1,1.617265791E-1,3.976274490E0
1.140541541E0,4.071416855E-1,1.727221459E-1,4.001778126E0
1.142690569E0,4.596760869E-1,1.800525337E-1,4.015064716E0
1.144836543E0,5.109887719E-1,1.864666194E-1,4.005137920E0
1.146969732E0,5.658139586E-1,2.041817009E-1,3.963599205E0
1.149127723E0,6.241515875E-1,2.394591719E-1,3.882048607E0
1.151280167E0,6.847799420E-1,2.825251818E-1,3.755294085E0
1.153430588E0,7.428121567E-1,3.309362531E-1,3.587000608E0
1.155597875E0,8.020660877E-1,3.882048726E-1,3.387094975E0
1.157743587E0,8.623890281E-1,4.457789063E-1,3.160311460E0
1.159886825E0,9.262244105E-1,4.996877611E-1,2.922532082E0
1.162045853E0,9.889908433E-1,5.439754725E-1,2.677422285E0
1.164195715E0,1.051757216E0,5.708535910E-1,2.448958874E0
1.166348363E0,1.107498646E0,5.644394755E-1,2.252107382E0
1.168497004E0,1.152397275E0,5.145012736E-1,2.108401299E0
1.170647485E0,1.189049244E0,4.259257913E-1,2.030363321E0
1.172799870E0,1.220966935E0,3.074179292E-1,1.998292923E0
1.174954319E0,1.248303175E0,1.652390510E-1,2.011273861E0
1.177097976E0,1.270752430E0,6.719517522E-3,2.060753822E0
1.179250757E0,1.295950651E0,-1.557706445E-1,2.134516001E0
1.181395461E0,1.314887404E0,-3.170390725E-1,2.224160433E0
1.183535465E0,1.331380844E0,-4.711298347E-1,2.321287870E0
1.185684461E0,1.345430732E0,-6.130032539E-1,2.416124821E0
1.187836154E0,1.355815411E0,-7.461718917E-1,2.503783941E0
1.189995659E0,1.364978433E0,-8.645270467E-1,2.581821918E0
1.192159986E0,1.370323420E0,-9.669997096E-1,2.647795439E0
1.194314365E0,1.369407177E0,-1.059393048E0,2.701704264E0
1.196443230E0,1.368490815E0,-1.143081546E0,2.745991945E0
1.198604119E0,1.359022498E0,-1.219439745E0,2.779284239E0
1.200751660E0,1.347110629E0,-1.295797944E0,2.807842016E0
1.202908286E0,1.330311775E0,-1.374446750E0,2.832582235E0
1.205056143E0,1.310916781E0,-1.452026725E0,2.855031490E0
1.207205996E0,1.291674614E0,-1.534340739E0,2.874884605E0
1.209357587E0,1.272279620E0,-1.618029356E0,2.894737720E0
1.211506807E0,1.254259109E0,-1.704008579E0,2.915812492E0
1.213655204E0,1.239903688E0,-1.782657504E0,2.935818434E0
1.215798554E0,1.227839112E0,-1.861306429E0,2.954449654E0
1.217957540E0,1.219592452E0,-1.933846593E0,2.970790386E0
1.220101288E0,1.214858294E0,-2.000125647E0,2.985909224E0
1.222268606E0,1.212567568E0,-2.060295820E0,2.996294022E0
1.224409699E0,1.216385365E0,-2.114357233E0,3.000570059E0
1.226562734E0,1.220203280E0,-2.160783052E0,2.998737574E0
1.228709473E0,1.228908181E0,-2.201100111E0,2.989727259E0
1.230861521E0,1.238682032E0,-2.237752199E0,2.978273392E0
1.233012482E0,1.255786180E0,-2.268142700E0,2.958267689E0
1.235165364E0,1.272890449E0,-2.297311544E0,2.935971022E0
1.237320281E0,1.292438149E0,-2.324036837E0,2.908634901E0
1.239463470E0,1.316872716E0,-2.349387646E0,2.879007816E0
1.241613982E0,1.340085626E0,-2.374585867E0,2.843272209E0
1.243763274E0,1.366811037E0,-2.396271706E0,2.803718805E0
1.245913542E0,1.392467380E0,-2.419026375E0,2.758209229E0
1.248065062E0,1.422857881E0,-2.439184904E0,2.706591129E0
1.250214252E0,1.452179432E0,-2.459496260E0,2.652529716E0
1.252360187E0,1.481348276E0,-2.472324371E0,2.594802856E0
1.254516915E0,1.510517001E0,-2.480112791E0,2.532341957E0
1.256666318E0,1.540907621E0,-2.484389067E0,2.467437506E0
1.258819852E0,1.570076346E0,-2.488512278E0,2.397646189E0
1.260968402E0,1.597870708E0,-2.491413832E0,2.326632977E0
1.263119616E0,1.628261328E0,-2.493093729E0,2.258216143E0
1.265268155E0,1.654986620E0,-2.498438835E0,2.187202930E0
1.267409492E0,1.682933807E0,-2.502562284E0,2.116189957E0
1.269572304E0,1.707062960E0,-2.501798630E0,2.042733431E0
1.271727749E0,1.733788252E0,-2.501034975E0,1.969429493E0
1.273874030E0,1.753183246E0,-2.497828007E0,1.898569226E0
1.276022437E0,1.773647189E0,-2.494621038E0,1.827708840E0
1.278172411E0,1.794263959E0,-2.490192175E0,1.756848454E0
1.280323625E0,1.809841037E0,-2.475989580E0,1.684766293E0
1.282473415E0,1.830304980E0,-2.454303741E0,1.610546231E0
1.284620449E0,1.848478198E0,-2.424066067E0,1.537547827E0
1.286759049E0,1.865277052E0,-2.386497736E0,1.462105989E0
1.288914283E0,1.884519339E0,-2.344195366E0,1.389260292E0
1.291075485E0,1.904830575E0,-2.295631647E0,1.317636371E0
1.293229081E0,1.924072862E0,-2.242028236E0,1.244943380E0
1.295378585E0,1.943315029E0,-2.183690548E0,1.174693823E0
1.297525732E0,1.965000749E0,-2.122909546E0,1.106887817E0
1.299677536E0,1.984090328E0,-2.058463097E0,1.037860036E0
1.301828221E0,2.004554272E0,-1.990351677E0,9.702067375E-1
1.303979101E0,2.026240110E0,-1.919796705E0,9.037751555E-1
1.306127537E0,2.050216436E0,-1.844354868E0,8.397870064E-1
1.308278620E0,2.071902275E0,-1.766469598E0,7.721336484E-1
1.310430179E0,2.094656944E0,-1.683544636E0,7.082982659E-1
1.312581872E0,2.115120888E0,-1.600772381E0,6.432411075E-1
1.314729536E0,2.136653900E0,-1.515556693E0,5.781839490E-1
1.316875796E0,2.157117844E0,-1.426675797E0,5.131267905E-1
1.319034620E0,2.177429199E0,-1.333976984E0,4.492913783E-1
1.321182406E0,2.194075346E0,-1.238987446E0,3.880521357E-1
1.323334151E0,2.209652424E0,-1.143997908E0,3.268128932E-1
1.325481071E0,2.220189810E0,-1.051451802E0,2.704605758E-1
1.327632907E0,2.225992918E0,-9.564622641E-1,2.128865421E-1
1.329785718E0,2.231643438E0,-8.665123582E-1,1.563815027E-1
1.331936312E0,2.231338024E0,-7.741189599E-1,1.036943719E-1
1.334085432E0,2.229658127E0,-6.815729141E-1,4.978551716E-2
1.336234530E0,2.225687504E0,-5.928447247E-1,1.985311974E-3
1.338386334E0,2.221564293E0,-5.042692423E-1,-4.581489414E-2
1.340536969E0,2.213928461E0,-4.155410826E-1,-8.994990587E-2
1.342688071E0,2.205070734E0,-3.269656301E-1,-1.304197311E-1
1.344839885E0,2.193769693E0,-2.408336252E-1,-1.672243625E-1
1.346992036E0,2.182468891E0,-1.559233516E-1,-2.029599845E-1
1.349136262E0,2.167502642E0,-7.483099401E-2,-2.348776907E-1
1.351273734E0,2.150092840E0,9.926560335E-3,-2.645046413E-1
1.353417736E0,2.132683277E0,8.857546002E-2,-2.915354371E-1
1.355577810E0,2.112830162E0,1.647808999E-1,-3.187189400E-1
1.357742554E0,2.090533495E0,2.360994220E-1,-3.422372639E-1
1.359896362E0,2.065946341E0,3.084869385E-1,-3.633120954E-1
1.362045288E0,2.043649673E0,3.772092760E-1,-3.819434941E-1
1.364193451E0,2.015397072E0,4.447098970E-1,-4.007275999E-1
1.366341583E0,1.989435434E0,5.024366379E-1,-4.170682430E-1
1.368493632E0,1.963626385E0,5.613851547E-1,-4.309654236E-1
1.370643900E0,1.932930350E0,6.177374721E-1,-4.448626041E-1
1.372795949E0,1.903456092E0,6.679811478E-1,-4.550946057E-1
1.374947518E0,1.872760177E0,7.170031071E-1,-4.630358517E-1
1.377094847E0,1.839620709E0,7.635815740E-1,-4.720461071E-1
1.379246856E0,1.807703018E0,8.064948320E-1,-4.763221741E-1
1.381397296E0,1.775785327E0,8.468119502E-1,-4.807509482E-1
1.383548664E0,1.742798567E0,8.822421432E-1,-4.838052690E-1
1.385694761E0,1.709659100E0,9.176723361E-1,-4.857905805E-1
1.387839934E0,1.675297976E0,9.469938278E-1,-4.853324294E-1
1.389987078E0,1.642311215E0,9.750936627E-1,-4.836525619E-1
1.392152982E0,1.606728315E0,9.958630800E-1,-4.807509482E-1
1.394315570E0,1.570076346E0,1.017701507E0,-4.755585790E-1
1.396452410E0,1.535867929E0,1.033431292E0,-4.703662395E-1
1.398601530E0,1.499216080E0,1.046870351E0,-4.651738703E-1
1.400747210E0,1.462564111E0,1.056491494E0,-4.575380683E-1
1.402901741E0,1.430799127E0,1.063669086E0,-4.500549734E-1
1.405052141E0,1.395368934E0,1.068403363E0,-4.425718784E-1
1.407200975E0,1.362382174E0,1.072984815E0,-4.324925840E-1
1.409352872E0,1.329395533E0,1.071610332E0,-4.239404798E-1
1.411500292E0,1.298852205E0,1.070235968E0,-4.152356386E-1
1.413639798E0,1.271974206E0,1.063974500E0,-4.042400718E-1
1.415794644E0,1.242652655E0,1.056338668E0,-3.944662213E-1
1.417958635E0,1.217149019E0,1.047633886E0,-3.834706545E-1
1.420109543E0,1.192714334E0,1.033889413E0,-3.724750876E-1
1.422263454E0,1.168279767E0,1.017854214E0,-3.591887653E-1
1.424405137E0,1.147663116E0,1.001666307E0,-3.495676219E-1
1.426552393E0,1.126893640E0,9.831876159E-1,-3.373503387E-1
1.428690262E0,1.109942198E0,9.621127844E-1,-3.254384696E-1
1.430845789E0,1.092837930E0,9.411906004E-1,-3.121521473E-1
1.433007879E0,1.078329921E0,9.164505601E-1,-3.013092875E-1
1.435152084E0,1.066112518E0,8.918632865E-1,-2.930625975E-1
1.437323583E0,1.051604509E0,8.672759533E-1,-2.834414840E-1
1.439459457E0,1.043205142E0,8.425359130E-1,-2.739730477E-1
1.441613824E0,1.035874724E0,8.167268038E-1,-2.645046413E-1
1.443758010E0,1.027475357E0,7.921395302E-1,-2.561052442E-1
1.445909814E0,1.025031924E0,7.663304210E-1,-2.454151064E-1
1.448058161E0,1.022741079E0,7.429648638E-1,-2.383901626E-1
1.450202935E0,1.020297647E0,7.171558142E-1,-2.313652188E-1
1.452372297E0,1.020450354E0,6.913467646E-1,-2.267837226E-1
1.454511875E0,1.022893906E0,6.667594314E-1,-2.185370475E-1
1.456665643E0,1.024268270E0,6.372851729E-1,-2.127338201E-1
1.458812544E0,1.029307961E0,6.102544069E-1,-2.081523389E-1
1.460966769E0,1.031751394E0,5.807801485E-1,-2.011273801E-1
1.463116488E0,1.035569310E0,5.513058901E-1,-1.953241676E-1
1.465268323E0,1.040456176E0,5.218316317E-1,-1.908953935E-1
1.467415774E0,1.049161077E0,4.937318265E-1,-1.850921661E-1
1.469566958E0,1.055269718E0,4.630358517E-1,-1.806633919E-1
1.471716942E0,1.063974500E0,4.372268021E-1,-1.748601794E-1
1.473867841E0,1.075122833E0,4.065308273E-1,-1.690569520E-1
1.476017040E0,1.082453251E0,3.772092760E-1,-1.646281779E-1
1.478169720E0,1.094823241E0,3.465133011E-1,-1.588249654E-1
1.480322714E0,1.105818868E0,3.170390725E-1,-1.543961912E-1
1.482471600E0,1.118188858E0,2.875648141E-1,-1.498146951E-1
1.484621156E0,1.133002281E0,2.570215464E-1,-1.453859210E-1
1.486764253E0,1.142776132E0,2.263255715E-1,-1.395827085E-1
1.488903352E0,1.157589674E0,1.919644028E-1,-1.363756657E-1
1.491071717E0,1.169806957E0,1.638645977E-1,-1.319468915E-1
1.493222373E0,1.183398724E0,1.331686229E-1,-1.273654103E-1
1.495375672E0,1.195768714E0,1.000291854E-1,-1.229366288E-1
1.497522116E0,1.210429430E0,6.826419383E-2,-1.172861308E-1
1.499674093E0,1.224021196E0,3.634648025E-2,-1.140790880E-1
1.501825642E0,1.238834739E0,3.207042580E-3,-1.070541367E-1
1.503974213E0,1.252273798E0,-2.733621933E-2,-1.050688252E-1
1.506124776E0,1.265865445E0,-5.436700583E-2,-9.804387391E-2
1.508278299E0,1.279304504E0,-8.261952549E-2,-9.117163718E-2
1.510426594E0,1.291674614E0,-1.094975919E-1,-8.414668590E-2
1.512577076E0,1.304044604E0,-1.353066564E-1,-7.712173462E-2
1.514723529E0,1.316261888E0,-1.574505121E-1,-6.887505949E-2
1.516865670E0,1.327410221E0,-1.808161139E-1,-6.062837690E-2
1.519029622E0,1.338405728E0,-2.017382532E-1,-5.115996301E-2
1.521178811E0,1.350775719E0,-2.237294018E-1,-3.924809024E-2
1.523332101E0,1.358106136E0,-2.385428846E-1,-3.100141138E-2
1.525478025E0,1.369254470E0,-2.594650090E-1,-1.893682219E-2
1.527629209E0,1.379028320E0,-2.803871334E-1,-7.024950348E-3
1.529780942E0,1.386511445E0,-2.964223623E-1,3.665191587E-3
1.531932197E0,1.395063519E0,-3.149010241E-1,1.695151068E-2
1.534082008E0,1.402546644E0,-3.321579695E-1,3.130684420E-2
1.536232205E0,1.410029650E0,-3.481931984E-1,4.337143153E-2
1.538379585E0,1.416138411E0,-3.654501438E-1,5.772676691E-2
1.540520484E0,1.422399759E0,-3.865249753E-1,7.223481685E-2
1.542684160E0,1.427286625E0,-4.025602043E-1,8.659014851E-2
1.544835059E0,1.431104541E0,-4.210388660E-1,1.035416573E-1
1.546990292E0,1.436144233E0,-4.395175576E-1,1.191187203E-1
1.549133583E0,1.438587666E0,-4.569272101E-1,1.336267740E-1
1.551275997E0,1.442405581E0,-4.741841555E-1,1.504255682E-1
1.553424475E0,1.441183805E0,-4.902193546E-1,1.673770845E-1
1.555585200E0,1.443780065E0,-5.088507533E-1,1.831068546E-1
1.557737993E0,1.446376204E0,-5.261076689E-1,1.999056488E-1
1.559890905E0,1.446376204E0,-5.433646441E-1,2.156354338E-1
1.562038621E0,1.447750688E0,-5.583308339E-1,2.301434875E-1
1.564188726E0,1.446528912E0,-5.743660331E-1,2.446515262E-1
1.566338017E0,1.445459843E0,-5.916230083E-1,2.614503205E-1
1.568490250E0,1.444238186E0,-6.078109145E-1,2.747366428E-1
1.570641596E0,1.443169117E0,-6.238461137E-1,2.880229652E-1
1.572791448E0,1.440725684E0,-6.423248053E-1,3.025310040E-1
1.574942357E0,1.438434958E0,-6.608034968E-1,3.132211566E-1
1.577090539E0,1.435991526E0,-6.768386960E-1,3.240640163E-1
1.579243351E0,1.430035591E0,-6.940956116E-1,3.349068761E-1
1.581392795E0,1.425148606E0,-7.113525867E-1,3.433062732E-1
1.583544784E0,1.421636105E0,-7.322747111E-1,3.515529633E-1
1.585692600E0,1.415527463E0,-7.495316267E-1,3.587306142E-1
1.587840316E0,1.408349872E0,-7.704538107E-1,3.646865487E-1
1.589982303E0,1.402241111E0,-7.889324427E-1,3.730859458E-1
1.592142683E0,1.394910812E0,-8.122980595E-1,3.776674271E-1
1.594283979E0,1.386511445E0,-8.332201838E-1,3.836233616E-1
1.596446679E0,1.377959251E0,-8.541423082E-1,3.894265890E-1
1.598587538E0,1.367116451E0,-8.775079250E-1,3.966042697E-1
1.600737317E0,1.358564258E0,-9.020952582E-1,4.024074674E-1
1.602898501E0,1.346499681E0,-9.280570149E-1,4.095851481E-1
1.605051403E0,1.334282398E0,-9.550877810E-1,4.166100919E-1
1.607200706E0,1.322217822E0,-9.845620394E-1,4.236350358E-1
1.609349357E0,1.305113554E0,-1.015410781E0,4.306600094E-1
1.611499300E0,1.289383769E0,-1.047328472E0,4.401284158E-1
1.613649040E0,1.271210551E0,-1.080620646E0,4.483750761E-1
1.615796530E0,1.251662850E0,-1.114981771E0,4.566217661E-1
1.617939403E0,1.234711409E0,-1.149495721E0,4.660901725E-1
1.620104330E0,1.214094639E0,-1.184009552E0,4.743368626E-1
1.622257478E0,1.193325281E0,-1.218370676E0,4.838052690E-1
1.624405590E0,1.170265079E0,-1.250441194E0,4.920519590E-1
1.626551819E0,1.148426652E0,-1.283733368E0,5.015203953E-1
1.628702769E0,1.123992085E0,-1.315651059E0,5.109887719E-1
1.630855906E0,1.098488450E0,-1.348943233E0,5.216789246E-1
1.633009308E0,1.072984815E0,-1.381013632E0,5.325217843E-1
1.635148315E0,1.048550248E0,-1.411862254E0,5.444336534E-1
1.637320363E0,1.020603061E0,-1.441489220E0,5.575672388E-1
1.639455658E0,9.889908433E-1,-1.476003170E0,5.708535910E-1
